evaluated,selectedMethod,recommendedMethod_0,similarity_0,similarityReceiverType_0,similarityRequiredType_0,similarityObjectOrigin_0,similaritySurroundingExpression_0,similarityEnclosingMethodReturnType_0,similarityEnclosingMethodParameterSize_0,similarityEnclosingMethodParameters_0,similarityEnclosingMethodSuper_0,recommendedMethod_1,similarity_1,similarityReceiverType_1,similarityRequiredType_1,similarityObjectOrigin_1,similaritySurroundingExpression_1,similarityEnclosingMethodReturnType_1,similarityEnclosingMethodParameterSize_1,similarityEnclosingMethodParameters_1,similarityEnclosingMethodSuper_1,recommendedMethod_2,similarity_2,similarityReceiverType_2,similarityRequiredType_2,similarityObjectOrigin_2,similaritySurroundingExpression_2,similarityEnclosingMethodReturnType_2,similarityEnclosingMethodParameterSize_2,similarityEnclosingMethodParameters_2,similarityEnclosingMethodSuper_2,recommendedMethod_3,similarity_3,similarityReceiverType_3,similarityRequiredType_3,similarityObjectOrigin_3,similaritySurroundingExpression_3,similarityEnclosingMethodReturnType_3,similarityEnclosingMethodParameterSize_3,similarityEnclosingMethodParameters_3,similarityEnclosingMethodSuper_3,recommendedMethod_4,similarity_4,similarityReceiverType_4,similarityRequiredType_4,similarityObjectOrigin_4,similaritySurroundingExpression_4,similarityEnclosingMethodReturnType_4,similarityEnclosingMethodParameterSize_4,similarityEnclosingMethodParameters_4,similarityEnclosingMethodSuper_4,recommendedMethod_5,similarity_5,similarityReceiverType_5,similarityRequiredType_5,similarityObjectOrigin_5,similaritySurroundingExpression_5,similarityEnclosingMethodReturnType_5,similarityEnclosingMethodParameterSize_5,similarityEnclosingMethodParameters_5,similarityEnclosingMethodSuper_5,recommendedMethod_6,similarity_6,similarityReceiverType_6,similarityRequiredType_6,similarityObjectOrigin_6,similaritySurroundingExpression_6,similarityEnclosingMethodReturnType_6,similarityEnclosingMethodParameterSize_6,similarityEnclosingMethodParameters_6,similarityEnclosingMethodSuper_6,recommendedMethod_7,similarity_7,similarityReceiverType_7,similarityRequiredType_7,similarityObjectOrigin_7,similaritySurroundingExpression_7,similarityEnclosingMethodReturnType_7,similarityEnclosingMethodParameterSize_7,similarityEnclosingMethodParameters_7,similarityEnclosingMethodSuper_7,recommendedMethod_8,similarity_8,similarityReceiverType_8,similarityRequiredType_8,similarityObjectOrigin_8,similaritySurroundingExpression_8,similarityEnclosingMethodReturnType_8,similarityEnclosingMethodParameterSize_8,similarityEnclosingMethodParameters_8,similarityEnclosingMethodSuper_8,recommendedMethod_9,similarity_9,similarityReceiverType_9,similarityRequiredType_9,similarityObjectOrigin_9,similaritySurroundingExpression_9,similarityEnclosingMethodReturnType_9,similarityEnclosingMethodParameterSize_9,similarityEnclosingMethodParameters_9,similarityEnclosingMethodSuper_9,recommendedMethod_10,similarity_10,similarityReceiverType_10,similarityRequiredType_10,similarityObjectOrigin_10,similaritySurroundingExpression_10,similarityEnclosingMethodReturnType_10,similarityEnclosingMethodParameterSize_10,similarityEnclosingMethodParameters_10,similarityEnclosingMethodSuper_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,IndexOf,LastIndexOf,1,1,1,1,1,1,1,1,1,IndexOfAny,0.96875,1,1,1,1,1,1,0.75,1,Substring,0.875,1,0,1,1,1,1,1,1,IndexOf,0.859375,1,1,1,1,1,0,0.875,1,GetHashCode,0.7875,1,1,1,1,1,0,0.3,1,ToUpper,0.71875,1,0,1,1,0,1,0.75,1,Equals,0.6953125,1,0,1,1,1,0,0.5625,1,Split,0.69375,1,0,1,1,1,0,0.55,1,Replace,0.691176471,1,0,1,1,1,0,0.529411765,1,StartsWith,0.6796875,1,0,1,1,1,0,0.4375,1,TrimStart,0.678571429,1,0,1,1,1,0,0.428571429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564903846,1,0,1,1,0,0,0.519230769,1,Clone,0.544642857,1,0,1,1,0,0,0.357142857,1,ToString,0.544407895,1,0,1,1,0,0,0.355263158,1,Remove,0.541666667,1,0,0,1,1,0,0.333333333,1,EndsWith,0.509375,1,0,1,1,0,0,0.075,1,ToUpperInvariant,0.440625,1,0,0,1,0,0,0.525,1,,,,,,,,,,,,,,,,,,,,
False,FindCorrespondingCloseBracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,Substring,Substring,1,1,1,1,1,1,1,1,1,LastIndexOf,0.875,1,0,1,1,1,1,1,1,ToUpper,0.84375,1,1,1,1,0,1,0.75,1,ToLower,0.828125,1,1,1,1,1,0,0.625,1,Remove,0.825,1,1,1,1,1,0,0.6,1,TrimStart,0.8203125,1,1,1,1,1,0,0.5625,1,Replace,0.816176471,1,1,1,1,1,0,0.529411765,1,PadRight,0.8125,1,1,1,1,1,0,0.5,1,ToUpperInvariant,0.76171875,1,1,1,1,1,0,0.09375,1,IndexOf,0.729166667,1,0,1,1,1,0,0.833333333,1,ToLowerInvariant,0.703125,1,1,1,1,0,0,0.625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59375,1,0,0,1,0,1,0.75,1,Split,0.575,1,0,1,1,0,0,0.6,1,Clone,0.544642857,1,0,1,1,0,0,0.357142857,1,EndsWith,0.541666667,1,0,0,1,1,0,0.333333333,1,Contains,0.528125,1,0,1,1,0,0,0.225,1,CompareTo,0.46875,1,0,0,1,0,1,0.75,0,GetHashCode,0.276785714,1,0,0,1,0,0,0.214285714,0,CopyTo,0.125,1,0,0,0,0,0,0,0
False,ToFixedDelegate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FixLegacyDelegateNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Replace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,IsMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,Match,Match,1,1,1,1,1,1,1,1,1,Replace,0.84375,1,0,1,1,1,1,0.75,1,Matches,0.6875,1,0,1,1,1,0,0.5,1,IsMatch,0.645833333,1,0,1,1,1,0,0.166666667,1,.ctor,0.25,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,ToString,ToString,0.96875,1,1,1,1,1,1,0.75,1,.ctor,0.375,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FixLegacyDelegateNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,IndexOf,LastIndexOf,1,1,1,1,1,1,1,1,1,IndexOfAny,0.96875,1,1,1,1,1,1,0.75,1,Substring,0.875,1,0,1,1,1,1,1,1,IndexOf,0.859375,1,1,1,1,1,0,0.875,1,GetHashCode,0.7875,1,1,1,1,1,0,0.3,1,ToUpper,0.71875,1,0,1,1,0,1,0.75,1,Equals,0.6953125,1,0,1,1,1,0,0.5625,1,Split,0.69375,1,0,1,1,1,0,0.55,1,Replace,0.691176471,1,0,1,1,1,0,0.529411765,1,StartsWith,0.6796875,1,0,1,1,1,0,0.4375,1,TrimStart,0.678571429,1,0,1,1,1,0,0.428571429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564903846,1,0,1,1,0,0,0.519230769,1,Clone,0.544642857,1,0,1,1,0,0,0.357142857,1,ToString,0.544407895,1,0,1,1,0,0,0.355263158,1,Remove,0.541666667,1,0,0,1,1,0,0.333333333,1,EndsWith,0.509375,1,0,1,1,0,0,0.075,1,ToUpperInvariant,0.440625,1,0,0,1,0,0,0.525,1,,,,,,,,,,,,,,,,,,,,
False,StartsWith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,IsUnknownTypeIdentifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,NewHashSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,IsArrayTypeNameIdentifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,.ctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,StartsWith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,NewList,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,LastIndexOf,IndexOf,1,1,1,1,1,1,1,1,1,ToLower,0.875,1,0,1,1,1,1,1,1,Remove,0.75,1,0,1,0,1,1,1,1,Trim,0.375,1,0,1,1,0,0,0,0,ToUpper,0.25,1,0,0,1,0,0,0,0,Replace,0.125,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FindPrevious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FindPrevious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FindCorrespondingCloseBracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FindPrevious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,.ctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FormatEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,Substring,ToLower,1,1,1,1,1,1,1,1,1,StartsWith,0.875,1,0,1,1,1,1,1,1,Trim,0.5,1,1,1,1,0,0,0,0,ToUpper,0.375,1,1,0,1,0,0,0,0,Split,0.25,1,0,0,1,0,0,0,0,CopyTo,0.125,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,StartsWith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,LastIndexOf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,IndexOf,LastIndexOf,1,1,1,1,1,1,1,1,1,IndexOfAny,0.96875,1,1,1,1,1,1,0.75,1,Substring,0.875,1,0,1,1,1,1,1,1,IndexOf,0.859375,1,1,1,1,1,0,0.875,1,GetHashCode,0.7875,1,1,1,1,1,0,0.3,1,ToUpper,0.71875,1,0,1,1,0,1,0.75,1,Equals,0.6953125,1,0,1,1,1,0,0.5625,1,Split,0.69375,1,0,1,1,1,0,0.55,1,Replace,0.691176471,1,0,1,1,1,0,0.529411765,1,StartsWith,0.6796875,1,0,1,1,1,0,0.4375,1,TrimStart,0.678571429,1,0,1,1,1,0,0.428571429,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564903846,1,0,1,1,0,0,0.519230769,1,Clone,0.544642857,1,0,1,1,0,0,0.357142857,1,ToString,0.544407895,1,0,1,1,0,0,0.355263158,1,Remove,0.541666667,1,0,0,1,1,0,0.333333333,1,EndsWith,0.509375,1,0,1,1,0,0,0.075,1,ToUpperInvariant,0.440625,1,0,0,1,0,0,0.525,1,,,,,,,,,,,,,,,,,,,,
True,Match,Match,1,1,1,1,1,1,1,1,1,Replace,0.84375,1,0,1,1,1,1,0.75,1,Matches,0.6875,1,0,1,1,1,0,0.5,1,IsMatch,0.645833333,1,0,1,1,1,0,0.166666667,1,.ctor,0.25,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FindCorrespondingOpenBracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,NextMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,ToString,ToString,0.96875,1,1,1,1,1,1,0.75,1,.ctor,0.375,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FindCorrespondingCloseBracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Substring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,NextMatch,NextMatch,0.96875,1,1,1,1,1,1,0.75,1,Result,0.84375,1,0,1,1,1,1,0.75,1,AddMatch,0.25,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,.ctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,ToString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,FormatEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Append,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Replace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Substring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
